,RK,Team,Year,G,W,L,Conf,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,playoffs_y_n,W_%
19,20,Seattle SuperSonics,1981,82,34,48,West,241.2,40.8,87.1,0.46799999999999997,0.4,1.4,0.27399999999999997,40.4,85.7,0.47100000000000003,22.1,29.0,0.763,14.2,29.7,23.7,7.7,5.3,18.6,24.2,104.0,-0.051718577863360544,-0.2735659108325951,-0.14237202515976563,-0.33028286270625123,-0.051718577863360544,-0.20311057810167157,0.22520429921510238,-0.2735659108325951,-0.03438486816677728,-0.4020650006508784,0.10502156765484538,0.03438486816677728,0.06922550862238698,-0.08696979465335393,0.1050215676548453,-0.33028286270625123,-0.36359124164217266,0.0,0.0,-0.2735659108325951,-0.33028286270625123,0,0.4146341463414634
20,21,Dallas Mavericks,1981,82,15,67,West,241.2,39.1,84.5,0.462,0.6,2.0,0.27899999999999997,38.5,82.5,0.467,22.8,30.3,0.7509999999999999,13.5,26.5,24.2,6.8,2.6,17.5,24.5,101.5,-0.013049524525275146,-0.3950511385234974,-0.08333628833627899,-0.3950511385234974,0.04084126708639743,0.013049524525275125,0.06902558442578995,-0.3950511385234974,-0.10144820881599322,-0.3950511385234974,0.06902558442578995,0.045937030575083124,-0.004330895213666796,-0.06902558442578993,-0.10144820881599322,-0.045937030575083124,-0.3950511385234974,-0.3950511385234974,-0.06902558442578993,-0.021944038586782236,-0.10144820881599322,0,0.18292682926829268
21,22,Utah Jazz,1981,82,28,54,West,240.6,40.6,83.2,0.488,0.5,2.0,0.258,40.1,81.2,0.494,19.5,25.4,0.767,11.7,28.4,23.8,7.8,4.7,17.4,25.7,101.2,-0.4753619831831982,-0.10027791197544958,-0.4753619831831982,0.010439666033723852,0.026405092111994963,0.01570239205262688,0.03188583092239552,-0.10027791197544958,-0.4753619831831982,0.010439666033723852,-0.06837477642087005,-0.1220718459726332,0.03188583092239552,-0.4753619831831982,-0.043225886107917805,-0.08305795251130796,-0.07547282554372552,-0.049143981182957173,-0.10027791197544958,0.049143981182957173,-0.15456916152944733,0,0.34146341463414637
22,23,Detroit Pistons,1981,82,21,61,East,240.9,39.5,85.2,0.46299999999999997,0.2,1.0,0.155,39.3,84.2,0.467,20.6,28.4,0.725,14.6,25.7,22.2,10.8,6.0,21.5,25.9,99.7,-0.05207582092415738,-0.11772347051869497,-0.06325886953812145,-0.11772347051869497,-0.08407615864946182,-0.36204674890673005,-0.11772347051869497,-0.11772347051869497,-0.04209923969918816,-0.36204674890673005,-0.03292184080263946,-0.02428499087019757,-0.06325886953812145,0.003969072302447038,-0.36204674890673005,-0.36204674890673005,0.36204674891354327,0.04209923969918816,0.36204674891354327,0.06325886953812146,-0.36204674890673005,0,0.25609756097560976
0,1,Denver Nuggets,1982,82,46,36,West,241.8,48.5,93.4,0.52,0.5,1.8,0.268,48.0,91.5,0.525,28.9,36.3,0.7959999999999999,14.0,29.8,27.7,8.1,4.5,17.9,26.0,126.5,0.021054947965584925,0.31389245728886,0.31389245728886,0.31389245728886,-0.021054947965584925,-0.024751359264870085,0.013878477673516836,0.31389245728886,0.31389245728886,0.31389245728886,0.31389245728886,0.31389245728886,0.31389245728886,-0.003441162949013984,0.021054947965584925,0.1020655745496284,-0.013878477673516828,-0.04072004207026582,0.010368650840805344,-0.013878477673516828,0.31389245728886,1,0.5609756097560976
1,2,Los Angeles Lakers,1982,82,57,25,West,242.1,47.8,92.5,0.517,0.2,1.1,0.138,47.6,91.4,0.521,18.9,26.4,0.7170000000000001,15.3,30.5,28.7,10.3,6.3,17.9,24.4,114.6,0.07278983572910402,0.1232818334926848,0.097362506469156,0.097362506469156,-0.379140937814939,-0.379140937814939,-0.379140937814939,0.1232818334926848,0.1232818334926848,0.097362506469156,-0.379140937814939,-0.07998002140159294,-0.379140937814939,0.06624566356201411,0.05453460262324933,0.3791409378220739,0.097362506469156,0.06624566356201414,0.012523970909294259,-0.12328183349268475,0.1232818334926848,1,0.6951219512195121
2,3,San Antonio Spurs,1982,82,48,34,West,240.9,45.1,92.8,0.486,0.8,3.1,0.254,44.3,89.8,0.494,22.1,28.5,0.7759999999999999,15.3,30.9,27.5,7.3,6.8,15.8,27.0,113.1,-0.2072222931252828,0.18575639948820993,0.2352074771119505,-0.04852058310121623,0.15259262877806506,0.15259262877806506,-0.007930071026790154,0.15259262877806506,0.18575639948820993,-0.04018055760357985,0.08411284440008777,-0.007930071026790154,0.2352074771119505,0.12638906280504797,0.18575639948820993,0.15259262877806506,-0.18575639948820985,0.15259262877806506,-0.7233570504822368,0.08411284440008777,0.18575639948820993,1,0.5853658536585366
3,4,Boston Celtics,1982,82,63,19,East,241.2,44.6,89.4,0.499,0.6,2.2,0.266,44.0,87.2,0.505,22.2,30.0,0.74,15.3,30.4,25.9,8.0,6.9,17.7,24.6,112.0,-0.21124429298524722,0.28452106216628975,0.1284031921997767,0.14807341930117332,0.01785179968520455,0.07199769584703831,0.03576183590815165,0.28452106216628975,0.1284031921997767,0.10922723481366292,0.23422277367118993,0.28452106216628975,-0.05378968696292694,0.28452106216628964,0.18935084491808563,0.18935084491808563,-0.10922723481366292,0.46648899545590167,0.0,-0.2845210621662897,0.34350928676201387,1,0.7682926829268293
4,5,Philadelphia 76ers,1982,82,58,24,East,242.1,44.1,85.0,0.518,0.5,1.7,0.295,43.6,83.4,0.523,22.5,30.1,0.747,12.6,29.1,27.6,10.4,7.6,18.0,26.6,111.2,0.11588407963083473,0.054887465246603366,-0.15500466981021183,0.1962691860257815,-0.04048806384772938,-0.08682108112660172,0.12733111809005243,0.06240215764518943,-0.12733111809005243,0.1962691860257815,0.12733111809005243,0.12733111809005243,0.019938619556007862,-0.603606234152942,0.01325610318737235,0.15500466981021188,0.1962691860257815,0.603606234164301,0.04048806384772938,0.0,0.10546551829005518,1,0.7073170731707317
5,6,Detroit Pistons,1982,82,39,43,East,241.8,43.4,90.1,0.48200000000000004,0.6,2.6,0.244,42.8,87.5,0.489,23.6,31.5,0.7509999999999999,15.8,28.6,24.7,9.0,6.9,19.9,26.3,111.1,0.08843888116549943,0.05829494519447007,0.2303704240882114,-0.15331319977902416,0.014454208180253399,0.15331319977902416,-0.11989177933219601,0.05829494519447007,0.15331319977902416,-0.15331319977902416,0.3385797756345811,0.428714677112347,0.10396523060937514,0.428714677112347,-0.11989177933219601,-0.08843888116549943,0.11989177933219605,0.37770584327725865,0.3385797756345811,-0.028955569199720293,0.18964501007736698,0,0.47560975609756095
6,7,Utah Jazz,1982,82,25,57,West,241.2,44.9,90.8,0.494,0.3,1.2,0.22699999999999998,44.6,89.6,0.498,20.9,27.8,0.7509999999999999,14.0,28.8,23.1,8.5,4.4,17.5,26.8,110.9,-0.1870124579760011,0.30410533296363956,0.30410533296363956,0.03165959534530443,-0.3347737593657574,-0.4687503499707013,-0.1676304075605811,0.3701981686064852,0.30410533296363956,0.015804019560701026,-0.015804019560701026,-0.09669777759085546,0.11367406070904904,-0.015804019560701026,-0.06373883941992924,-0.22888080026337657,0.03165959534530443,-0.2767663329273245,-0.03165959534530443,0.09669777759085546,0.14903528071526767,0,0.3048780487804878
7,8,Golden State Warriors,1982,82,45,37,West,241.2,44.5,89.6,0.496,1.1,4.0,0.28,43.4,85.7,0.506,20.8,29.0,0.7170000000000001,15.6,29.9,22.2,8.4,4.8,17.4,27.1,110.9,-0.10666380761186263,0.11826635653028224,0.09560912537834489,0.0551522249216642,0.2111450042519267,0.26735490078251584,0.07476687055339307,0.0551522249216642,-0.02716008437736418,0.07476687055339307,-0.03635387384814326,0.07476687055339233,-0.8222232338726349,0.2111450042519267,0.07476687055339307,-0.26735490078251567,-0.009013928377611358,-0.06483476166857904,-0.03635387384814326,0.11826635653028224,0.08500327027215072,0,0.5487804878048781
8,9,Portland Trail Blazers,1982,82,42,40,West,241.2,44.3,87.6,0.505,0.4,1.7,0.207,43.9,85.9,0.511,21.0,29.1,0.72,13.9,28.7,25.0,8.6,4.5,17.0,24.5,109.8,-0.21955110191337446,0.19679673264781397,-0.037168106977585005,0.3249214198046405,-0.21955110191337446,-0.24343317079012392,-0.2957093506925423,0.24343317079012392,0.037168106977585005,0.3249214198046405,0.037168106977585005,0.21955110191337446,-0.3570171830930575,-0.09400945252475067,-0.11352240301216261,-0.037168106977585005,0.07482887814415504,-0.21955110191337446,-0.15389614513242314,-0.39302166580724257,0.11352240301216261,0,0.5121951219512195
9,10,San Diego Clippers,1982,82,17,65,West,240.9,43.3,86.6,0.5,1.2,4.1,0.293,42.1,82.5,0.511,20.6,28.5,0.723,13.8,26.8,22.9,7.8,3.6,19.1,28.7,108.5,-0.17353910741610543,0.013303801683460167,-0.10584500738579107,0.07044062547168126,0.19697540752009876,0.6057781476740189,0.1058450073857911,-0.05508496292064298,-0.1555624121219629,0.11630105709704647,-0.04063374917679983,-0.006641068521056614,-0.10584500738579107,-0.06262669490400813,-0.19697540752009865,-0.1277892846230243,-0.07858523225307584,-0.6057781476626191,0.1058450073857911,0.19697540752009876,0.026783945591471944,0,0.2073170731707317
10,11,Milwaukee Bucks,1982,82,55,27,East,241.5,43.2,85.5,0.505,0.6,2.0,0.299,42.6,83.5,0.51,21.4,28.4,0.753,14.2,29.5,27.2,9.3,5.5,19.4,27.8,108.4,-0.053087844578355,0.0,-0.3390272123987661,0.3085487433704381,0.017618871211971383,-0.035295219097242404,0.41270980654848094,0.035295219097242404,-0.25516428445590333,0.23116665865591307,0.14614137233154356,-0.07105827720770323,0.18688021428196358,0.053087844578355,0.07105827720770327,0.2808086601798391,0.3390272123987661,0.035295219097242404,0.3390272123987661,0.3390272123987661,0.035295219097242404,1,0.6707317073170732
11,12,Seattle SuperSonics,1982,82,52,30,West,241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31.0,25.6,8.4,5.6,16.5,25.1,107.3,0.14131187173785598,-0.19156881588890845,-0.11702229114988281,-0.0931464499519234,-0.14131187173785598,-0.0931464499519234,-0.14131187173785598,-0.04626659255435844,-0.06958998236924838,-0.11702229114988281,0.14131187173785598,0.09314644995192345,-0.06958998236924838,-0.4444124247444935,0.6850208038121351,0.11702229114988281,-0.023095624746969877,0.09314644995192345,-0.3030238622040798,-0.19156881588890845,0.0,1,0.6341463414634146
12,13,Kansas City Kings,1982,82,30,52,West,242.4,44.0,88.8,0.495,0.3,1.6,0.2,43.6,87.2,0.5,18.9,26.3,0.7190000000000001,13.2,27.8,25.1,9.1,4.9,18.4,28.8,107.1,0.536438923805208,0.03598268567835981,0.02371817306965343,0.02371817306965343,-0.12457431035891862,-0.12457431035891862,-0.1377562615351288,0.055458251415601685,0.042299813896274234,0.02371817306965343,-0.5364389237951129,-0.15367528917617415,-0.1377562615351288,-0.1377562615351288,-0.09372966335976542,0.0,0.062377775535951474,-0.023718173069653417,0.062377775535951474,0.536438923805208,-0.01178100775836119,0,0.36585365853658536
13,14,New Jersey Nets,1982,82,44,38,East,241.2,42.7,88.1,0.484,0.4,1.8,0.205,42.3,86.4,0.49,20.9,28.7,0.728,14.6,28.3,25.6,11.2,5.9,20.1,28.0,106.7,-0.0867917510371566,-0.060837389553077534,0.007334583727436695,-0.060837389553077534,-0.0867917510371566,-0.052755687419008615,-0.14113409680460368,-0.014693094496942026,0.029580946329477758,-0.060837389553077534,-0.007334583727436695,0.014693094496942026,-0.09623268099896973,0.060837389553077555,-0.07779661717040305,0.037163306982111365,0.669038503409341,0.060837389553077555,0.669038503409341,0.17180752358342122,-0.02958094632947774,1,0.5365853658536586
14,15,Chicago Bulls,1982,82,34,48,East,242.4,41.1,82.0,0.501,0.7,2.6,0.254,40.4,79.5,0.509,23.8,31.0,0.767,13.7,30.8,24.9,7.1,5.9,20.0,24.5,106.6,0.5167226947379336,-0.1326931800036622,-0.5167226947282096,0.07432398882014675,0.06008514825519802,0.06008514825519802,-0.005664764956140747,-0.1326931800036622,-0.5167226947282096,0.06008514825519802,0.1680180504392489,0.13269318000366226,0.09028473154890622,-0.0820396312144221,0.10900298031974373,-0.022846437420827995,-0.16801805043924878,0.04698692184454737,0.1680180504392489,-0.11999571710265065,-0.03466018121082813,0,0.4146341463414634
15,16,New York Knicks,1982,82,33,49,East,241.8,43.0,87.5,0.491,0.7,2.6,0.271,42.3,84.9,0.498,19.5,26.5,0.738,14.2,27.7,25.3,8.8,4.1,18.1,26.8,106.2,0.12581750484918205,-0.041193617786492734,-0.10419119429346937,-0.020563267918404685,0.21811090328634708,0.21811090328634708,0.12581750484918205,-0.041193617786492734,-0.17056394572967742,0.020563267918404685,-0.48168025195864983,-0.2978063396541324,-0.12581750484918205,0.06195967710653328,-0.39568411144573395,0.041193617786492734,0.12581750484918205,-0.48168025195864983,0.1705639457296775,0.12581750484918205,-0.19391600946023885,0,0.4024390243902439
16,17,Phoenix Suns,1982,82,46,36,West,241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85.0,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2,0.10263220781775015,-0.06765054974776395,-0.2200806458579731,-0.016773926560883504,0.17791803755951774,0.016773926560883504,0.49751798367479466,-0.1391329000311002,-0.10263220781775015,-0.033602573397844455,-0.1581817109309923,-0.43832287440032147,0.2200806458579731,-0.24292742236037995,0.2673419759329565,0.2200806458579731,0.24292742236037995,-0.016773926560883504,0.2200806458579731,-0.2200806458579731,-0.1581817109309923,1,0.5609756097560976
17,18,Houston Rockets,1982,82,46,36,West,241.2,42.7,89.8,0.47600000000000003,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.7290000000000001,17.1,27.9,24.1,7.9,5.2,16.1,22.8,105.9,-0.08524368127564858,-0.059752257360089704,0.09451621714447767,-0.09451621714447767,0.007203759690059772,0.007203759690059772,0.07640899001517308,-0.059752257360089704,0.09451621714447767,-0.11481315020049325,-0.10432803353812081,-0.059752257360089704,-0.07640899001517308,0.6571051311241203,-0.09451621714447767,-0.07640899001517308,-0.059752257360089704,-0.007203759690059772,-0.16874306147866183,-0.6571051311117544,-0.09451621714447767,1,0.5609756097560976
18,19,Dallas Mavericks,1982,82,28,54,West,240.6,41.3,88.1,0.469,0.7,2.3,0.289,40.7,85.8,0.474,21.2,28.9,0.735,14.8,27.2,25.8,6.9,3.8,16.1,26.7,104.6,-0.6252648306494035,-0.1319000127636236,0.006854698539674285,-0.16056654675669144,0.07270656085289932,0.04194085639390236,0.08993639481474888,-0.12004223171587781,0.0,-0.16056654675669144,0.027645532063169796,0.04194085639390236,-0.056856937056578925,0.07270656085289932,-0.16056654675669144,0.05685693705657894,-0.6252648306494035,-0.2033117161792129,-0.16056654675669144,0.02065405702372396,-0.10924983159844903,0,0.34146341463414637
19,20,Washington Bullets,1982,82,43,39,East,241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.48200000000000004,19.8,25.7,0.772,12.8,31.5,24.2,7.8,4.8,17.0,25.3,103.5,0.04259567372929507,-0.10082270899926783,-0.06565050769172782,-0.12191643603751903,0.07384171927685046,0.11095553552942074,-0.028077158291091784,-0.12191643603751903,-0.07384171927685046,-0.09134056047732658,-0.10082270899926783,-0.6350270121002367,0.16307345213108226,-0.2064859965275261,0.635027012112187,-0.057744637290267825,-0.08237957315797269,-0.05007377958502978,-0.057744637290267825,-0.04259567372929507,-0.1339593511348996,1,0.524390243902439
20,21,Cleveland Cavaliers,1982,82,15,67,East,241.5,41.5,89.4,0.46399999999999997,0.3,1.7,0.182,41.2,87.8,0.47,19.9,26.6,0.747,14.5,26.5,22.8,7.7,4.4,16.1,26.7,103.2,-0.017506706059379765,-0.08414517787076982,0.04179085378349292,-0.5299843796728965,-0.12307540648181399,-0.07623151355947268,-0.1723302327232451,-0.07623151355947268,0.09260188865722135,-0.5299843796728965,-0.054790966260060484,-0.06162723323452017,0.017506706059379765,0.035549734559332656,-0.5299843796728965,-0.1360987496940796,-0.09260188865722133,-0.10174969803501181,-0.1360987496940796,0.017506706059379765,-0.1360987496940796,0,0.18292682926829268
21,22,Indiana Pacers,1982,82,35,47,East,241.8,40.6,87.4,0.465,1.3,3.9,0.326,39.4,83.5,0.47200000000000003,19.7,26.5,0.741,13.9,28.9,23.1,9.2,6.0,17.0,24.9,102.2,0.040080445454233705,-0.19429322267516494,-0.06177391650860018,-0.19429322267516494,0.597529356682598,0.15344414187956082,0.597529356682598,-0.19429322267516494,-0.09486923752573564,-0.19429322267516494,-0.12604919692945868,-0.09486923752573564,0.0,-0.03319116433517489,-0.006550638078162229,-0.09486923752573564,0.09486923752573564,0.08594699957645698,-0.05433487916861719,-0.06948144594522937,-0.19429322267516494,0,0.4268292682926829
22,23,Atlanta Hawks,1982,82,42,40,East,242.4,39.1,82.6,0.474,0.3,1.6,0.21899999999999997,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,22.1,7.4,5.9,16.4,27.7,101.0,0.42115597735725874,-0.4211559773493332,-0.1369434843234267,-0.08085614437803479,-0.09780277512425264,-0.09780277512425264,-0.06057793178314786,-0.4211559773493332,-0.1369434843234267,-0.08884312065042645,0.07358677051179636,0.054634919437868655,0.08884312065042645,-0.04354004349979562,-0.004617079230113139,-0.4211559773493332,-0.08884312065042645,0.03829679476819918,-0.07358677051179635,0.07358677051179636,-0.4211559773493332,1,0.5121951219512195
0,1,Denver Nuggets,1983,82,45,37,West,240.6,48.2,97.5,0.494,0.3,1.5,0.19,47.9,96.0,0.499,26.6,32.9,0.8079999999999999,14.8,30.8,28.5,9.6,4.3,18.2,25.5,123.2,-0.08108692583991056,0.12498802469225692,0.38438815805868665,0.049865173896350284,-0.11011684410696396,-0.08926438327895066,-0.12498802469225685,0.12498802469225692,0.38438815805868665,0.03973890440235747,0.38438815805868665,0.38438815805868665,0.38438815805868665,-0.008441743638192702,0.049865173896350284,0.12498802469225692,0.049865173896350284,-0.09870998035885772,-0.0737972297110135,0.004213998319602908,0.38438815805868665,1,0.5487804878048781
1,2,Los Angeles Lakers,1983,82,58,24,West,240.6,48.3,91.6,0.528,0.1,1.2,0.10400000000000001,48.2,90.4,0.5329999999999999,18.2,24.8,0.736,15.1,29.7,30.7,10.3,5.8,19.3,23.5,115.0,-0.06887071139103837,0.3264778584411784,0.03375200857280205,0.3264778584411784,-0.3264778584350345,-0.3264778584350345,-0.3264778584350345,0.3264778584411784,0.08383875080098188,0.3264778584411784,-0.057044070458281144,-0.06887071139103837,-0.021899138261448656,0.007169946125358562,0.003579135095646298,0.3264778584411784,0.08383875080098188,0.021899138261448656,0.021899138261448656,-0.3264778584350345,0.10615785574250472,1,0.7073170731707317
2,3,San Antonio Spurs,1983,82,53,29,West,241.2,45.1,89.5,0.504,1.1,3.8,0.305,43.9,85.8,0.512,23.0,30.1,0.765,15.0,31.7,27.6,8.2,5.7,18.3,25.5,114.3,-0.005149130900962811,0.06755866315367091,-0.005149130900962811,0.15272424224740758,0.46968811862522764,0.46968811862522764,0.46968811862522764,0.05461591009780368,-0.03150524540513901,0.15272424224740758,0.08206658258603561,0.05461591009780368,0.15272424224740758,0.0,0.46968811862522764,0.08206658258603561,-0.05461591009780368,0.02076684519328108,-0.06755866315367091,0.005149130900962811,0.1206148108163275,1,0.6463414634146342
3,4,Kansas City Kings,1983,82,45,37,West,241.2,45.4,91.3,0.49700000000000005,0.6,2.6,0.237,44.7,88.7,0.505,22.4,30.9,0.727,15.3,29.4,26.3,9.3,5.0,20.6,29.7,113.8,-0.009143237574268645,0.21417398226619966,0.05594341047359247,0.16012004571332042,0.10819395192818036,0.09698068488912231,0.018316302421387785,0.17593671636567437,0.05594341047359247,0.21417398226619966,0.05594341047359247,0.14572444863504178,-0.09698068488912231,0.03687538789016293,-0.06576484793015329,0.05594341047359247,0.07583943775859171,-0.05594341047359247,0.21417398226619966,0.8340184269929374,0.17593671636567437,0,0.5487804878048781
4,5,Dallas Mavericks,1983,82,38,44,West,240.6,44.8,92.1,0.48700000000000004,0.5,2.3,0.23199999999999998,44.3,89.8,0.493,22.6,30.0,0.752,15.8,29.0,27.2,6.7,4.2,16.4,25.2,112.7,-0.13648191717172323,0.07523222028757025,0.1130449205790858,0.014208768479981737,0.007092815070499895,0.0286058745420708,-0.014208768479981737,0.09306057922698824,0.10272128449479995,0.014208768479981737,0.08393084906081773,0.051016710516289615,0.09306057922698824,0.12421222396328407,-0.08393084906081773,0.09306057922698824,-0.6469850990842241,-0.21037429963968052,-0.6469850990842241,-0.02860587454207082,0.10272128449479995,0,0.4634146341463415
5,6,Detroit Pistons,1983,82,37,45,East,242.4,44.2,92.7,0.47700000000000004,0.9,3.3,0.265,43.3,89.4,0.484,23.4,31.6,0.742,16.0,30.2,25.7,8.3,7.0,19.0,25.9,112.7,0.3982069040051121,0.08214548029891865,0.25833973913505054,-0.17614967798999961,0.35082791074274966,0.35082791074274966,0.31448609392689497,0.0,0.11136015819450681,-0.17614967798999961,0.25833973913505054,0.25833973913505054,0.06802579425187694,0.31448609392689497,0.06802579425187694,-0.026895061401652966,-0.09656695890140411,0.2351150555401751,0.026895061401652966,0.05414661751585986,0.1944359398660466,0,0.45121951219512196
