,RK,Team,Year,Conf,playoffs_y_n,G,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W%,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,W%_scalnorm
20,21,San Antonio Spurs,2000,West,1,82,53,29,242.1,36.0,78.0,0.462,4.0,10.8,0.374,32.0,67.2,0.47600000000000003,20.1,27.0,0.746,11.3,32.5,22.2,7.5,6.7,15.0,20.9,96.2,0.6463414634146342,0.27121790304157495,-0.20110343425194213,-0.27121790304157495,0.2331524127522973,-0.20110343425194213,-0.20110343425194213,0.2011034342519421,0.0,-0.07995591719966746,0.04929356219832006,0.21654474782519095,0.2331524127522973,-0.029415621491881972,-0.20110343425194213,0.39371066526969106,-0.029415621491881972,-0.07995591719966746,0.39371066526969106,-0.05937732245329488,-0.32000021204203266,-0.12360057755119241,0.21654474782519095
21,22,Golden State Warriors,2000,West,0,82,19,63,240.9,36.5,87.1,0.42,4.2,13.0,0.32299999999999995,32.3,74.0,0.43700000000000006,18.3,26.2,0.6970000000000001,15.9,29.7,22.6,8.9,4.3,15.9,24.9,95.5,0.23170731707317074,-0.12041332902481713,-0.03180798040132085,0.25405226496526423,-0.2540522649652638,-0.03831479456239574,-0.006310099960675169,-0.1895681264423256,0.06534819361939208,0.17501055634254303,-0.2540522649652638,-0.0653481936193921,0.07975655588701287,-0.2064886370374419,0.732718653029592,-0.08727604521702066,0.012632882879762263,0.12041332902481713,-0.1397312506473183,0.0653481936193922,0.17501055634254303,-0.09505272804174636,-0.2064886370374419
22,23,Philadelphia 76ers,2000,East,1,82,49,33,241.8,36.5,82.6,0.442,2.5,7.8,0.32299999999999995,34.0,74.8,0.45399999999999996,19.2,27.1,0.708,14.0,30.1,22.2,9.6,4.7,15.7,23.6,94.8,0.5975609756097561,0.05518383072411013,-0.02686051608963557,0.005328616887411211,-0.08026807419760168,-0.6187504179828346,-0.6187504179828346,-0.16008239586863907,0.14778913358170148,0.17437106309462355,-0.10168404660936514,0.02142248455340707,0.14778913358170148,-0.14778913358170148,0.17437106309461908,-0.016028843101062232,-0.016028843101062232,0.21453656801248697,-0.04356871576378847,0.03791987662011717,0.010667944005531557,-0.09420944719405823,0.04931751724788081
23,24,Miami Heat,2000,East,1,82,52,30,241.8,36.3,78.8,0.46,5.4,14.7,0.371,30.8,64.1,0.48100000000000004,16.4,22.3,0.736,11.2,31.9,23.5,7.1,6.4,15.0,23.7,94.4,0.6341463414634146,0.07237677605318059,-0.08025089259997008,-0.12356112238288706,0.1437245725045676,0.0883348423956177,0.04243577598667112,0.10527620779834114,-0.1437245725045676,-0.19383397063921184,0.1437245725045676,-0.8115268521144816,-0.17954968236945212,-0.08833484239561776,-0.17954968236945212,0.15476016819431515,0.10527620779834114,-0.1437245725045676,0.1666293316963025,-0.04243577598667117,0.028096823773911112,-0.1437245725045676,0.12356112238288706
24,25,Atlanta Hawks,2000,East,0,82,28,54,241.8,36.6,83.0,0.441,3.1,9.9,0.317,33.4,73.1,0.45799999999999996,18.0,24.2,0.743,14.0,31.3,18.9,6.1,5.6,15.4,21.0,94.3,0.34146341463414637,0.0544022007360933,-0.005253141758207612,0.02111905407159649,-0.10803096615352875,-0.17190125173559037,-0.17190125173559037,-0.6099863674367382,0.10024378233104538,0.12524739074869254,-0.07913114816238546,-0.07913114816238546,-0.07265707999524167,-0.048618978384056766,0.17190125173559032,0.06639712474159558,-0.21149784792211998,-0.6099863674367382,0.06639712474159558,0.00525314175820758,-0.1456958316634638,-0.12524739074869257,-0.12524739074869257
25,26,Vancouver Grizzlies,2000,West,0,82,22,60,242.1,35.3,78.5,0.449,4.0,11.0,0.361,31.3,67.6,0.46299999999999997,19.4,25.1,0.774,12.3,28.3,20.7,7.4,4.2,16.8,22.9,93.9,0.2682926829268293,0.3042000227125427,-0.3295037143728657,-0.22555911162558298,-0.05528802697811775,-0.22555911162558298,-0.16521884527121794,0.05528802697811769,-0.11358698811478712,0.021958236915874556,-0.11358698811478712,0.11358698811478705,-0.0219582369158738,0.16521884527121794,-0.06659804768173237,-0.39466205151837935,-0.22555911162558298,-0.1386313295571515,-0.3295037143728657,0.26150548492317227,-0.06659804768173233,-0.3042000227125427,-0.3042000227125427
26,27,New York Knicks,2000,East,1,82,50,32,241.8,35.3,77.7,0.455,4.3,11.4,0.375,31.0,66.3,0.46799999999999997,17.2,22.0,0.7809999999999999,9.8,30.7,19.4,6.3,4.3,14.6,24.2,92.1,0.6097560975609756,0.06633717092418227,-0.19243704391929498,-0.2578970831670423,0.052374496417603576,-0.012824068492863121,-0.06633717092418227,0.1527246592138602,-0.11325035103904964,-0.09649125274434475,-0.038894649339722934,-0.1418459385676151,-0.2096136289372407,0.141845938567615,-0.7438075917988642,0.025752235768930223,-0.2096136289372407,-0.2578970831670423,-0.1418459385676151,-0.09649125274434475,0.08096358884862602,-0.2096136289372407,0.09649125274434475
27,28,Los Angeles Clippers,2000,West,0,82,15,67,240.3,35.1,82.4,0.426,5.2,15.5,0.33899999999999997,29.9,67.0,0.446,16.6,22.3,0.746,11.6,29.0,18.0,7.0,6.0,16.2,22.2,92.0,0.18292682926829268,-0.5115628819540663,-0.17737191253105078,-0.008819911908561708,-0.14416436898237756,0.03135093052602659,0.06636305394232007,-0.03602120847339695,-0.14416436898237756,-0.055683710816368276,-0.14416436898237756,-0.15852295160946467,-0.11318288819098346,-0.01325213031435306,-0.055683710816368276,-0.105038275589451,-0.5115628819540663,-0.105038275589451,0.09059978277549434,0.07200260542207393,-0.055683710816368276,-0.17737191253105078,-0.5115628819540663
28,29,Chicago Bulls,2000,East,0,82,17,65,241.5,31.3,75.4,0.415,4.1,12.6,0.32899999999999996,27.1,62.8,0.43200000000000005,18.1,25.5,0.7090000000000001,12.6,28.3,20.1,7.9,4.7,19.0,23.3,84.8,0.2073170731707317,-0.006303290224403437,-0.365596544094572,-0.365596544094572,-0.365596544094572,-0.039795248941954554,-0.01911751041419612,-0.0697201608399209,-0.365596544094572,-0.11329094684648215,-0.365596544094572,-0.039795248941954554,0.006303290224403437,-0.07506727307202216,0.012657747115836697,-0.11329094684648215,-0.08732308685680766,0.006303290224403437,-0.025743129137282706,0.36559654410145204,-0.006303290224403437,-0.365596544094572,-0.12676165634437
0,1,Sacramento Kings,2001,West,1,82,55,27,244.9,38.2,85.0,0.449,5.8,16.5,0.354,32.4,68.5,0.47200000000000003,19.5,25.3,0.7709999999999999,12.0,33.0,22.6,9.7,5.3,14.9,19.5,101.7,0.6707317073170732,0.5185625214480296,0.17979886625685426,0.1606919977822436,0.04624848011611546,0.07298780645533266,0.08521939390635189,0.017953761779592632,0.1147315529613666,0.05644562282094617,0.06176734532773337,0.06727108982422907,0.03651408135763757,0.10647549882652453,0.008940593462716983,0.17979886625685426,0.04624848011611546,0.5185625214480296,0.01343345725942743,-0.017953761779592646,-0.17979886625685437,0.5185625214480296,0.12385915794796386
1,2,Milwaukee Bucks,2001,East,1,82,52,30,241.2,38.0,82.9,0.45799999999999996,6.9,18.1,0.379,31.1,64.8,0.48,18.0,22.9,0.787,11.9,30.5,22.5,8.2,4.7,13.7,23.5,100.7,0.6341463414634146,-0.16968659209084574,0.2909840082333884,0.13394840605243705,0.16968659209084574,0.3580107235971481,0.35801072359714725,0.21201118323958326,0.017802272069962013,-0.1572132558663328,0.22845041879432554,-0.04482384001259652,-0.22845041879432554,0.2909840082333884,0.0,0.0,0.07270586828761268,0.1229894962956347,-0.13394840605243705,-0.3199656349340252,0.16968659209084574,0.35801072359714725,0.1572132558663328
2,3,Los Angeles Lakers,2001,West,1,82,56,26,242.7,37.9,81.5,0.465,5.4,15.5,0.344,32.6,66.0,0.494,19.4,28.5,0.6829999999999999,13.2,31.5,23.0,6.9,6.0,14.4,22.8,100.6,0.6829268292682927,0.08559972091705201,0.12441193098624609,0.0366770406416061,0.14678914573738414,0.04151649991820534,0.05669753490351967,-0.0464548832056671,0.16140915269685274,-0.03667704064160613,0.5208768225079524,0.04645488320566707,0.5208768225079524,-0.5208768224981503,0.12441193098624609,0.07331354491666485,0.056697534903519635,-0.10695069005149381,0.09933249213910476,-0.062043007811712035,0.018033887913274815,0.14678914573738414,0.18060129352365561
3,4,Dallas Mavericks,2001,West,1,82,53,29,241.5,37.6,81.9,0.45899999999999996,6.3,16.5,0.381,31.3,65.4,0.479,18.9,23.8,0.794,10.1,31.4,21.2,7.5,6.0,13.9,23.3,100.5,0.6463414634146342,-0.08187389258438661,0.23874525195930782,0.10370089982904504,0.23874525195930782,0.32767634848442806,0.19108363796576155,0.3008252287044352,0.07125865086409207,-0.1384981576574092,0.20592748543147527,0.040256917571899066,-0.1265654971416745,0.4031549614660933,-0.3276763484844282,0.12656549714167442,-0.06080166034928267,-0.0926769825296895,0.2217392038525262,-0.23874525195930787,0.13849815765740914,0.2777238538223015,0.2217392038525262
4,5,Toronto Raptors,2001,East,1,82,47,35,243.4,37.2,85.0,0.43700000000000006,5.2,14.2,0.369,31.9,70.8,0.451,18.1,24.2,0.747,13.6,30.8,24.4,7.3,6.3,13.2,21.3,97.6,0.573170731707317,0.17257760868533809,0.13814361966468597,0.2417106715313734,-0.05492397410645073,0.04078795710380149,0.05492397410645069,0.13814361966468597,0.08490472198588296,0.18630722535096228,-0.10118823911876516,-0.013448316528435904,-0.03386113784467366,-0.027005799144648943,0.2704509577534549,0.033861137844673615,0.2198171689578021,-0.08490472198588302,0.20180446477367522,-0.7800145434603399,-0.07713467914284114,0.16015896670768162,0.033861137844673615
5,6,Orlando Magic,2001,East,1,82,43,39,243.4,36.7,83.8,0.43799999999999994,6.0,16.4,0.364,30.8,67.4,0.456,18.0,25.2,0.7140000000000001,13.0,29.9,22.0,8.2,5.9,15.2,25.3,97.5,0.524390243902439,0.32577722323003305,0.1910144880020496,0.241978224782734,-0.0769960107091869,0.2607756890603541,0.1910144880020496,0.2241908691670946,-0.10368077243312686,0.07699601070918687,-0.03814394812409824,-0.06392015480154443,0.07699601070918687,-0.35169481721811013,0.2607756890603541,-0.10368077243312686,0.05097923376892394,0.17538675044288227,0.20724695432891083,0.0,0.5105341458141849,0.2607756890603541,-0.05097923376892397
6,7,Minnesota Timberwolves,2001,West,1,82,47,35,241.8,38.4,83.8,0.45799999999999996,3.9,11.0,0.35700000000000004,34.5,72.8,0.473,16.6,21.2,0.785,12.2,30.1,25.4,8.3,5.6,13.9,23.2,97.3,0.573170731707317,0.0,0.5197522197058221,0.08541490623180381,0.08541490623180381,-0.10671977740473297,-0.10671977740473297,0.0463545844602282,0.5197522197058221,0.18021136501851087,0.07913622015008825,-0.5197522196960411,-0.18021136501851098,0.12414331852326124,0.02256291463249823,-0.02717850765643531,0.18021136501851145,0.0920501464486052,0.051397657949017496,-0.10671977740473297,0.036597852816582906,0.07315525678694847,0.02256291463249823
7,8,Seattle SuperSonics,2001,West,0,82,44,38,241.5,36.9,81.1,0.456,5.7,14.3,0.39899999999999997,31.3,66.8,0.46799999999999997,17.7,24.2,0.732,12.2,29.5,21.9,8.0,5.0,15.3,21.1,97.3,0.5365853658536586,-0.12738711044732162,0.27545152627301284,0.06263550251644175,0.23468945214359876,0.1969225164980284,0.16134762331464358,0.6272664457810428,0.11087091796197676,0.0311911548792533,0.1273871104473215,-0.17890118206384076,-0.07853533136788829,-0.27545152627301284,0.07853533136788819,-0.27545152627301284,0.0311911548792533,0.06263550251644175,-0.11087091796197676,0.07853533136788819,-0.27545152627301284,0.25463342953001356,-0.031191154879253058
8,9,Houston Rockets,2001,West,0,82,45,37,241.8,35.9,79.2,0.45299999999999996,6.1,17.2,0.35700000000000004,29.7,62.0,0.48,19.3,25.4,0.758,11.2,30.8,19.7,7.2,4.4,14.7,20.2,97.2,0.5487804878048781,0.0,0.061705102768996184,-0.07432783553738076,0.15472175269904775,0.29185745456655643,0.3395073886654995,0.12677060763296397,-0.21642188860111955,-0.3677479857653596,0.31448792797231645,0.10008787897992423,0.12677060763296397,0.024506847857968812,-0.1693089995479308,0.061705102768996184,-0.2918574545665565,-0.18439518253871448,-0.31448792797231645,-0.08711112906482261,-0.4005725106802513,0.15472175269904775,0.0
9,10,Utah Jazz,2001,West,1,82,53,29,241.2,36.1,76.7,0.47100000000000003,4.0,10.4,0.381,32.1,66.3,0.485,20.9,27.8,0.752,11.5,29.1,25.7,8.1,5.6,15.8,25.7,97.1,0.6463414634146342,-0.07726788587594836,0.03310708680124444,-0.11230231573262811,0.4701773609282131,-0.06617758283664701,-0.11230231573262811,0.12164374557441311,0.06617758283664699,-0.020410825109628217,0.13250144789204252,0.4701773609282131,0.12164374557441311,-0.008106379588895153,-0.03310708680124438,-0.08966398002413274,0.4701773609282131,0.028814635105635176,0.04649526111891917,0.07158807164895267,0.4701773609282131,0.04193320463502759,0.08966398002413269
10,11,Denver Nuggets,2001,West,0,82,40,42,241.2,36.3,83.9,0.433,6.2,17.6,0.355,30.1,66.3,0.45399999999999996,17.7,24.0,0.737,12.7,31.5,24.0,6.7,6.6,13.9,22.2,96.6,0.4878048780487805,-0.20475694372515574,0.11112138923348536,0.27566591425216963,-0.1356221006239566,0.29759684352678917,0.3511237715639084,0.0651524237191089,-0.11112138923348543,-0.054087906262452086,-0.1356221006239566,-0.12321066451458812,-0.11112138923348543,-0.16163248906236233,0.18970565315518423,0.17536806463819724,0.29759684352678917,-0.35112377156390817,0.4320033815361072,-0.25582906333842836,-0.04313756789210042,0.08773251438443154,-0.08773251438443137
11,12,San Antonio Spurs,2001,West,1,82,58,24,241.8,35.2,76.4,0.461,5.4,13.3,0.40700000000000003,29.7,63.0,0.47200000000000003,20.4,28.5,0.715,11.0,33.1,21.7,6.9,7.0,14.0,18.9,96.2,0.7073170731707317,0.0,-0.024177588653633918,-0.11117841650259887,0.09422986564570453,0.031444686842814776,0.0,0.39451323208151107,-0.06006763377325429,-0.0810046839911341,0.04699150832245611,0.09422986564570453,0.39451323208151107,-0.0810046839911341,-0.0698698329938249,0.39451323208151107,-0.006801846022065067,-0.0810046839911341,0.39451323208151107,-0.06006763377325429,-0.39451323207408684,0.020629600975559385,0.39451323208151107
12,13,Detroit Pistons,2001,East,0,82,32,50,242.1,35.6,83.9,0.424,4.7,13.6,0.35,30.9,70.3,0.439,19.6,27.2,0.721,13.5,32.0,19.9,7.5,5.5,15.9,23.8,95.6,0.3902439024390244,0.08622527942627334,0.0,0.2709300041320871,-0.3794621662429387,0.0,0.03172210727445154,0.0,-0.05315868197537502,0.25143394813761544,-0.34509150374558845,0.18644653087649496,0.21687200171382723,-0.21687200171382726,0.3450915037455894,0.3450915037455883,-0.20123924192812445,-0.09760252582066974,0.07504586490696934,0.2709300041320871,0.2709300041320871,0.04239646921513788,-0.13329212783572028
13,14,Portland Trail Blazers,2001,West,1,82,50,32,241.2,36.6,78.3,0.46799999999999997,4.5,12.9,0.349,32.1,65.4,0.49200000000000005,17.6,23.2,0.762,11.7,30.3,23.9,8.2,5.1,15.3,21.3,95.4,0.6097560975609756,-0.23636979499955088,0.15656107938846256,-0.2547315826430541,0.49870128394701735,-0.024798184393085978,-0.07521144220086175,-0.024798184393085978,0.20244350562117738,-0.17132173890871327,0.49870128394701735,-0.18658726590596203,-0.21899470431018075,0.15656107938846256,-0.0624386508345799,-0.0497976669016978,0.29532704559900236,0.17132173890871322,-0.024798184393085978,0.06243865083457982,-0.14223341579157225,0.02479818439308594,0.15656107938846256
14,15,Philadelphia 76ers,2001,East,1,82,56,26,242.1,35.4,79.1,0.447,3.2,9.8,0.326,32.2,69.3,0.46399999999999997,20.7,27.8,0.745,13.1,31.7,20.6,8.4,5.0,15.8,20.4,94.7,0.6829268292682927,0.07620165669052668,-0.01865822741047884,-0.08625630689981505,0.05658931195160493,-0.37522432361522184,-0.37522432361522184,-0.2584831024361586,0.19166079751025783,0.14038881169637468,0.03746791211949396,0.304974880571119,0.27998401050686156,-0.06632184055227341,0.22220494411628658,0.22220494411628658,-0.11779701999773898,0.22220494411628658,-0.06632184055227341,0.16477226436985293,-0.2584831024361586,0.0,0.3752243236152216
15,16,Boston Celtics,2001,East,0,82,36,46,241.8,33.8,79.1,0.428,7.2,19.9,0.363,26.6,59.2,0.45,19.8,26.7,0.74,10.9,28.9,20.8,9.4,4.1,15.7,23.8,94.6,0.43902439024390244,0.0,-0.11144351266201237,-0.03718891385769464,-0.09580239199311413,0.4665818005102026,0.4665818005102026,0.06052783399160099,-0.4665818005014222,-0.4665818005014222,-0.07104062028652526,0.08263345771092037,0.07104062028652526,-0.041612531239591494,-0.10323085904196229,-0.12071350632209694,-0.03718891385769464,0.1314881771543171,-0.16177582312265845,0.03718891385769461,0.10323085904196229,-0.00804438813629595,-0.041612531239591494
16,17,Phoenix Suns,2001,West,1,82,51,31,241.5,35.9,82.4,0.436,4.0,12.9,0.315,31.9,69.5,0.45799999999999996,18.2,24.1,0.755,11.8,30.8,23.2,9.5,5.2,15.2,22.7,94.0,0.6219512195121951,-0.11529228319179873,0.07107875854027346,0.1782256184256653,-0.1460283996881152,-0.23045714251924546,-0.08561901751887463,-0.5677103472223505,0.17822561842566437,0.24929865557955358,0.0,0.0,-0.11529228319179873,0.0,-0.02822969646450397,0.07107875854027346,0.24929865557955358,0.5677103472223501,0.0,0.0,0.0,-0.0566885461851534,0.2124067551548485
17,18,Washington Wizards,2001,East,0,82,19,63,240.0,34.5,78.7,0.439,3.4,10.3,0.324,31.2,68.4,0.456,20.8,27.4,0.759,12.4,28.9,20.1,7.7,4.7,17.0,23.3,93.2,0.23170731707317074,-0.615047059244887,-0.08656802963040804,-0.07978765193796587,-0.015932906913494024,-0.15912426715906272,-0.17332741353675402,-0.17332741353675402,0.02129426622327964,0.05485354323538112,-0.015932906913494024,0.21325251898291464,0.12628649338801448,0.03769291773275057,0.04902234094880171,-0.15912426715906272,-0.07978765193796587,-0.021294266223279658,-0.07978765193796587,0.6150470592564614,0.07325987230202884,-0.032161596574865975,-0.17332741353675402
18,19,Indiana Pacers,2001,East,1,82,41,41,243.7,34.5,78.4,0.44,4.8,14.1,0.342,29.7,64.3,0.461,18.8,24.5,0.7659999999999999,11.2,31.6,21.5,6.9,5.9,15.2,23.5,92.6,0.5,0.46665650062985675,-0.233070654834307,-0.2521258411437027,0.0,0.042896818416642134,0.08658998485034,-0.21481556602671423,-0.2521258411437027,-0.2932692584601505,0.02854983694075005,0.02854983694075005,-0.028549836940750094,0.2521258411437027,-0.1972405573213356,0.29326925846015045,-0.05733142586316323,-0.34000630297739853,0.23307065483430695,0.0,0.2721295639223174,-0.1165997618781153,-0.08658998485034003
19,20,Golden State Warriors,2001,West,0,82,17,65,241.2,35.8,87.5,0.409,3.4,11.8,0.293,32.4,75.7,0.42700000000000005,17.4,24.7,0.706,16.4,29.1,21.8,9.0,5.0,15.9,21.1,92.5,0.2073170731707317,-0.06413804996371794,0.006728893552648123,0.39028192275686036,-0.3902819227495158,-0.10097328978239953,-0.04248225680531604,-0.3902819227495158,0.0863495706662448,0.39028192275686036,-0.3902819227495158,-0.06912045159969867,0.0,-0.10998598433000663,0.39028192275686036,-0.07442772331012802,0.0,0.09321921333611387,-0.02391827452168979,0.0863495706662448,-0.05942338481472516,-0.03859449947302896,-0.13532070739759655
20,21,Los Angeles Clippers,2001,West,0,82,31,51,244.3,35.3,78.9,0.44799999999999995,4.4,13.0,0.33899999999999997,30.9,65.9,0.469,17.4,25.1,0.693,11.7,31.2,19.3,6.0,6.3,15.8,21.6,92.5,0.3780487804878049,0.2790569745756312,-0.02786515036923194,-0.08760647416957666,0.05667170925602116,-0.03493863272333788,-0.02786515036923194,-0.12254229455598493,-0.03493863272333788,-0.07177999065626632,0.07177999065626628,-0.1425394862002889,0.027865150369231918,-0.27905697457562817,-0.03493863272333788,0.07177999065626628,-0.22681196856793276,-0.8048353772940243,0.20822608233073006,0.12254229455598493,-0.04208587021859766,-0.07958918088241847,-0.10440814891422619
21,22,Cleveland Cavaliers,2001,East,0,82,30,52,241.8,35.2,79.7,0.442,2.7,8.0,0.33399999999999996,32.6,71.6,0.455,19.0,24.9,0.765,12.4,29.8,20.8,7.8,5.3,16.5,23.2,92.2,0.36585365853658536,0.0,-0.03971262339829444,-0.005580539140554322,0.01117229486187232,-0.6480032246163372,-0.6480032246163372,-0.11476389992136207,0.20080304385308442,0.18261484417813614,-0.045628524016788304,0.033884916570302494,0.01117229486187232,0.08406292650816807,0.05164911291839348,-0.05779276945376948,-0.05164911291839353,0.0,0.0167866424239665,0.18261484417813614,0.04562852401678827,-0.08406292650816807,-0.09866340902054287
22,23,New Jersey Nets,2001,East,0,82,26,56,240.6,33.9,79.9,0.425,4.4,13.2,0.33299999999999996,29.5,66.7,0.44299999999999995,19.9,26.2,0.759,11.1,28.5,19.5,7.9,5.0,14.7,24.2,92.1,0.3170731707317073,-0.36121659378461357,-0.23934432042940654,0.020097396022121444,-0.2784207288506166,-0.05060266804288244,-0.020097396022121475,-0.23934432042940654,-0.23934432042940654,0.0,-0.25790295305484867,0.23934432042940648,0.15121744867106174,0.07143745572242585,-0.17748167484778474,-0.40416657289709007,-0.2784207288506166,0.020097396022121444,-0.07143745572242585,-0.07143745572242585,0.32849856617111756,-0.17748167484778474,-0.20644420634062965
