,RK,Team,Year,Conf,playoffs_y_n,G,W%,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W_scalnorm,L_scalnorm,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm
20,21,New York Knicks,1994,East,1,82,0.6951219512195121,57,25,240.9,37.8,82.1,0.46,3.9,11.1,0.348,33.9,71.1,0.47700000000000004,19.1,25.6,0.746,14.3,31.0,25.2,9.2,4.7,16.6,24.4,98.5,0.3364494699451011,-0.3364494699451008,-0.05007020500405983,-0.2851099407792621,-0.2431086882249118,-0.10211944741207948,0.14396573659396877,0.1296481118900687,0.15874110234096714,-0.3680082716570134,-0.30924955842803936,-0.10211944741207948,-0.05007020500405983,-0.15874110234096703,0.1296481118900687,0.07570890620885722,0.263237205991392,0.10211944741207948,0.14396573659396877,-0.1296481118900687,0.1296481118900687,0.3092495584280395,-0.19001103896683463
21,22,Philadelphia 76ers,1994,East,0,82,0.3048780487804878,25,57,241.5,37.8,83.2,0.455,3.9,11.5,0.33799999999999997,34.0,71.7,0.474,18.4,25.8,0.7140000000000001,12.3,29.2,22.3,8.1,6.4,16.7,18.1,98.0,-0.13208590310284737,0.13208590310284735,0.12170508516311056,-0.1678505137598209,-0.036978814742440434,-0.09345438994482674,0.08475580607628663,0.11186369168135417,0.022047281392420775,-0.18206203936723536,-0.1549735521167375,-0.07632670446095378,-0.10247084393752937,-0.07632670446095378,-0.13208590310284735,-0.21665459049467978,0.0,-0.1549735521167375,-0.1549735521167375,0.21665459049467978,0.09345438994482681,-0.7899015661110074,-0.14312344952440764
22,23,Chicago Bulls,1994,East,1,82,0.6707317073170732,55,27,241.2,39.6,83.1,0.47600000000000003,2.8,8.0,0.354,36.7,75.1,0.489,16.0,22.7,0.705,13.9,29.2,25.6,9.0,4.3,15.9,21.3,98.0,0.20368010751386398,-0.20368010751386387,0.10061405720707683,0.08748883443083716,-0.10061405720707677,0.156401026021996,-0.15640102602199588,-0.22105297333301802,0.3046907670522851,0.10061405720707677,0.0,0.08748883443083716,-0.44972779222650733,-0.44972779222650733,-0.30469076705228504,0.024550247723214222,0.0,0.18720999798833418,0.049332096856339214,-0.2809070027192268,-0.036897329625777985,-0.08748883443083716,-0.2395249101368064
23,24,Milwaukee Bucks,1994,East,0,82,0.24390243902439024,20,62,240.3,37.1,83.0,0.447,4.0,12.4,0.325,33.1,70.6,0.469,18.7,26.6,0.7020000000000001,13.7,26.3,23.7,9.8,5.0,16.4,22.2,96.9,-0.16259667890167717,0.16259667890167717,-0.5928116778676669,-0.20167571777732765,-0.05728227880389947,-0.16259667890167717,0.08395236267802977,0.11630579732579584,-0.05728227880389947,-0.5928116778676669,-0.16259667890167717,-0.09133821077958416,-0.04511932007863649,0.0,-0.16259667890167717,-0.022122462109150563,-0.20167571777732765,-0.04511932007863649,0.13663538301952488,-0.027752158184660487,0.04511932007863649,0.0,-0.14865308919547618
24,25,Detroit Pistons,1994,East,0,82,0.24390243902439024,20,62,240.6,38.6,85.6,0.452,4.4,12.7,0.344,34.3,72.9,0.47,15.3,20.9,0.731,12.5,28.3,21.5,7.3,3.8,15.1,23.6,96.9,-0.1617774648157219,0.1617774648157219,-0.09862944742174044,-0.056993672357637734,0.02201100206766483,-0.10687125884050068,0.1617774648157219,0.14790412737526998,0.04489199450958537,-0.09087801965291399,-0.056993672357637734,-0.0697830322757238,-0.5898249029832816,-0.5898249029832816,-0.02761233393330366,-0.1157198115105186,-0.09862944742174048,-0.17860868506950842,-0.17860868506950842,-0.2006596109914182,-0.07651568015194243,0.06978303227572386,-0.14790412737526987
25,26,Minnesota Timberwolves,1994,West,0,82,0.24390243902439024,20,62,240.6,36.4,79.7,0.457,2.2,6.8,0.32899999999999996,34.2,72.9,0.469,21.7,28.1,0.772,12.1,28.6,24.0,7.3,5.4,18.0,24.6,96.7,-0.15403361437037377,0.15403361437037377,-0.0939083220708686,-0.5615915773909484,-0.191054577189527,-0.054265539143463236,-0.1294395558356064,-0.14082435613550878,-0.0316887346332441,-0.11018061657430124,-0.054265539143463236,-0.08652793422066175,0.17005916955451353,0.054265539143463236,0.191054577189527,-0.191054577189527,-0.07285308113362013,-0.0316887346332441,-0.17005916955451353,0.015674823377437978,0.5615915774015169,0.191054577189527,-0.191054577189527
26,27,Dallas Mavericks,1994,West,0,82,0.15853658536585366,13,69,240.6,37.3,86.2,0.43200000000000005,2.9,9.4,0.312,34.3,76.8,0.447,17.7,23.7,0.747,15.5,26.2,19.9,9.4,3.6,17.0,24.5,95.1,-0.3421593754512728,0.34215937545771175,-0.057215268396158925,-0.09384764197554853,0.040481367639430554,-0.3421593754512728,-0.029510102174881855,-0.009550157076874328,-0.057215268396158946,-0.05271863953084212,0.052718639530842146,-0.3421593754512728,-0.07886328671302303,-0.09384764197554853,0.040481367639430554,0.09384764197554853,-0.3421593754512728,-0.3421593754512728,0.057215268396158946,-0.3421593754512728,0.04845567159691766,0.09384764197554853,-0.3421593754512728
0,1,Orlando Magic,1995,East,1,82,0.6951219512195121,57,25,243.0,42.2,84.1,0.502,6.4,17.2,0.37,35.8,66.9,0.535,20.1,30.1,0.669,14.0,30.0,27.8,8.2,6.0,15.8,21.0,110.9,0.0821898899778833,-0.08901915888369767,0.11490229599014205,0.41892259631720336,0.07590521356060292,0.14251830464561738,0.05434519164161805,0.04956333466325669,0.04047970351285942,0.14251830464561738,0.01563329402830813,0.41892259631720336,0.01961163484788873,0.09655621091701114,-0.41892259630931983,0.0821898899778833,0.09655621091701114,0.41892259631720336,0.01961163484788873,0.07005147456047685,-0.023638401145525515,-0.09655621091701112,0.41892259631720336
1,2,Phoenix Suns,1995,West,1,82,0.7195121951219512,59,23,241.8,40.9,85.0,0.48200000000000004,7.1,19.3,0.369,33.8,65.6,0.515,21.7,28.7,0.7559999999999999,12.5,29.3,26.8,8.4,3.8,14.2,22.4,110.6,0.19325978338143343,-0.19325978338143343,-0.01308547767466807,0.23970849708750974,0.16240260688571864,0.13823919005615282,0.23970849708750974,0.17668665812215625,0.04663224594043191,0.0997844207834445,-0.026294400746424508,0.13823919005615246,0.11782299633306928,0.09140583200689623,0.0997844207834445,-0.09140583200689623,0.06076994406921329,0.19325978338143343,0.053628094273608824,-0.23970849708750974,-0.7046063746478382,-0.07560370027342743,0.23970849708750974
2,3,Seattle SuperSonics,1995,West,1,82,0.6951219512195121,57,25,241.8,40.4,82.2,0.491,6.0,15.9,0.376,34.4,66.3,0.519,23.7,31.3,0.758,13.0,28.5,25.8,11.2,4.8,15.8,25.2,110.4,0.1037845925610695,-0.11240819445505733,-0.00982406630406868,0.14509190822468868,0.02984919230751679,0.14509190822468868,0.04026188168313413,0.02984919230751679,0.09584867025333649,0.11240819445505733,0.0,0.1219255435426338,0.5289909864230975,0.5289909864230975,0.08845691054602445,0.0,0.009824066304068707,0.12192554354263369,0.5289909864230975,-0.029849192307516773,-0.029849192307516773,0.09584867025333649,0.14509190822468868
3,4,San Antonio Spurs,1995,West,1,82,0.7560975609756098,62,20,242.1,39.5,81.5,0.484,5.3,14.1,0.375,34.2,67.4,0.507,22.4,30.3,0.738,12.5,32.5,23.4,8.0,5.6,15.2,22.8,106.6,0.5386991630502718,-0.5386991630401342,0.030396992248418037,0.0976077093375203,-0.004996353660648379,0.12416315201320496,-0.010004360058262607,-0.046461001753557434,0.07628909685546378,0.0900802941830154,0.0356521779572995,0.07628909685546378,0.14775467169017506,0.16312696983797972,0.015035863382170209,-0.06988333766312056,0.5386991630502718,0.020103098956236846,-0.015035863382170195,0.05780198920338776,-0.08300075645866258,-0.020103098956237186,0.12416315201320352
4,5,Utah Jazz,1995,West,1,82,0.7317073170731707,60,22,241.2,39.5,77.3,0.512,3.7,9.8,0.376,35.9,67.5,0.531,23.6,30.3,0.7809999999999999,10.7,29.4,27.5,9.2,4.8,15.7,24.9,106.4,0.13819562418551948,-0.13819562418551948,-0.07360295502410225,0.07360295502410225,-0.09362759310002328,0.4062163792042738,-0.40621637919662934,-0.40621637919662934,0.07360295502410225,0.4062163792042738,0.03925192562256879,0.13819562418551948,0.13819562418551948,0.12300900313811146,0.4062163792042738,-0.12300900313811146,0.04806004384865647,0.13819562418551948,0.09362759310002305,-0.022921431806086624,-0.04358669249095068,0.05269686374020471,0.07969701278355781
5,6,Golden State Warriors,1995,West,0,82,0.3170731707317073,26,56,242.7,39.2,83.8,0.46799999999999997,6.7,19.5,0.341,32.6,64.3,0.507,20.6,29.2,0.7040000000000001,13.4,28.9,24.6,7.9,4.8,18.3,22.0,105.7,-0.15651926950189515,0.15651926950189515,0.14455097313170653,0.08560116659849033,0.09438651076985771,0.03734764410751083,0.18387793927779053,0.2714063851379192,-0.14455097313170653,-0.014815837722215059,-0.06071961313629261,0.11297942820954289,0.06071961313629261,0.15651926950189435,-0.2188155190049173,0.06071961313629261,0.029771444661594818,0.07708799251575824,-0.06071961313629261,-0.04501606317377995,0.7977801013123427,-0.14455097313170653,0.1334033374261345
6,7,Los Angeles Lakers,1995,West,1,82,0.5853658536585366,48,34,242.7,40.0,86.4,0.46299999999999997,6.4,18.2,0.35200000000000004,33.6,68.2,0.493,18.6,25.3,0.735,13.7,28.2,25.3,9.1,6.9,15.2,23.6,105.1,0.13336450720791215,-0.13336450720791215,0.2500774591346819,0.3181142738043932,0.37855732013736043,-0.051505479862503825,0.17904577043410194,0.2707829658606763,-0.13336450720791215,0.14809255017889297,0.19545775257693093,0.02563183749131488,-0.17904577043410194,-0.16329145545362558,-0.051505479862503825,0.2307917196324756,-0.051505479862503825,0.2307917196324756,0.2707829658606766,0.37855732013736043,-0.21265347196771117,-0.012800991201141898,0.19545775257693093
7,8,Houston Rockets,1995,West,1,82,0.573170731707317,47,35,240.6,38.5,80.2,0.48,7.9,21.4,0.368,30.6,58.8,0.521,18.6,24.9,0.7490000000000001,10.7,29.8,25.1,8.8,6.3,16.1,20.9,103.5,0.034935821916903365,-0.034935821916903365,-0.15984927414334607,0.009803343341510642,-0.04552746497807969,0.08827031884473592,0.5278751286849774,0.5278751286849774,0.009803343341510642,-0.08827031884473592,-0.5278751286750435,0.14478585021484267,-0.06847917797565414,-0.0956464863161131,0.04017695295394881,-0.15984927414334607,0.0956464863161131,0.06847917797565414,0.07475622681834485,0.10356566852705135,0.034935821916903365,-0.14478585021484267,0.06245366541081187
8,9,Dallas Mavericks,1995,West,0,82,0.43902439024390244,36,46,243.0,39.4,89.5,0.44,4.7,14.6,0.322,34.6,74.9,0.46299999999999997,19.8,27.0,0.7340000000000001,18.5,29.7,23.7,7.1,4.2,16.4,22.1,103.2,-0.02931881451659976,0.0293188145165997,0.14251383090281833,0.07358313158304858,0.519591567239367,-0.1767660897791321,-0.061473625346748134,-0.009649506586321716,-0.11975909964779435,0.14251383090281833,0.519591567239367,-0.14251383090281833,0.009649506586321743,-0.009649506586321716,-0.03438759940787458,0.519591567239367,0.07358313158304858,0.0293188145165997,-0.1767660897791321,-0.14251383090281833,0.07358313158304858,-0.07358313158304856,0.05020715706083722
9,10,Portland Trail Blazers,1995,West,1,82,0.5365853658536586,44,38,240.3,39.2,87.0,0.451,5.6,15.4,0.365,33.6,71.6,0.469,19.0,27.2,0.6970000000000001,16.5,29.8,22.5,8.1,5.7,14.8,24.7,103.1,0.02875694397683123,-0.028756943976831272,-0.770594707096389,0.08268419555063383,0.2621578596900819,-0.0911701676969266,0.028756943976831272,0.0,-0.028756943976831272,0.08268419555063383,0.2621578596900819,-0.12885744525640874,-0.058650513372893634,0.0,-0.2621578596900819,0.2621578596900819,0.1396252107814992,-0.028756943976831272,0.007147149930490008,0.10912950730091306,-0.21135909569759412,0.07446111894333883,0.058650513372893634
10,11,Boston Celtics,1995,East,1,82,0.4268292682926829,35,47,241.5,38.8,83.5,0.46399999999999997,4.4,12.0,0.368,34.4,71.5,0.48,20.8,27.7,0.753,14.1,28.3,21.7,7.5,4.4,15.9,24.1,102.8,-0.114638856078062,0.114638856078062,-0.12990573255277466,0.0849904951765146,0.14554241739854917,-0.027972356880807334,-0.29550896461733817,-0.3776967398475589,0.027972356880807413,0.3200632033928575,0.4131245160364467,-0.16161532181984697,0.17820208438364946,0.05620859856494398,0.17820208438364946,0.34716223519872386,-0.027972356880807334,-0.23207149358055823,-0.29550896461733817,-0.23207149358055823,0.013969887817357926,0.0849904951765146,0.0849904951765146
11,12,Chicago Bulls,1995,East,1,82,0.573170731707317,47,35,241.8,38.9,81.8,0.47600000000000003,5.4,14.5,0.373,33.5,67.4,0.498,18.3,25.2,0.726,13.5,28.0,24.0,9.7,4.3,15.8,23.9,101.5,0.11770794903090949,-0.11770794903090949,-0.03303003550681366,0.13536669444243138,0.03303003550681376,0.17185792512607279,0.03303003550681376,-0.06637166879785514,0.21042278273729306,0.11770794903090949,0.11770794903090949,0.17185792512607279,-0.34893990647565026,-0.2518733395483486,-0.17185792512607279,0.21042278273729306,-0.10035761682091512,0.13536669444243138,0.6050661937556074,-0.37793379433622787,-0.10035761682091512,0.06637166879785465,0.06637166879785465
12,13,Denver Nuggets,1995,West,1,82,0.5,41,41,243.7,37.8,78.8,0.479,5.0,14.1,0.35600000000000004,32.7,64.6,0.507,20.7,28.1,0.738,12.7,29.3,22.4,8.0,7.1,16.8,25.2,101.3,-0.012575406202933187,0.01257540620293315,0.6771408423012879,-0.012575406202933187,-0.0878428358048419,0.09589482747774843,-0.051537672994954924,-0.05840113373005104,-0.0382087932306642,0.0,-0.03820879323066383,0.09589482747774843,0.06543084754504183,0.04481452259027973,0.018899968467891774,-0.051537672994954924,0.05840113373005106,-0.03820879323066383,-0.018899968467891756,0.6771408423012879,0.13285063116083004,0.12269216484700539,0.012575406202933223
13,14,Miami Heat,1995,East,0,82,0.3902439024390244,32,50,241.5,38.3,82.2,0.467,5.3,14.4,0.369,33.0,67.8,0.48700000000000004,19.1,26.0,0.736,13.3,27.7,21.7,8.1,3.6,15.7,24.4,101.1,-0.11164913198983734,0.11164913198983742,-0.08138996987709772,0.0,0.053249180819991415,0.008752567929820052,-0.017525549020674908,-0.0532491808199915,0.06245516843113169,0.017525549020674956,0.11164913198983742,-0.04417826247053705,-0.04417826247053705,-0.03521643005381712,-0.017525549020674908,0.053249180819991415,-0.10125701088095553,-0.1453999873653095,0.008752567929820052,-0.9436884052827635,-0.10125701088095553,0.07182479833326738,0.0
14,15,Charlotte Hornets,1995,East,1,82,0.6097560975609756,50,32,241.5,37.2,78.5,0.474,6.8,17.2,0.397,30.4,61.3,0.495,19.4,24.9,0.777,10.1,29.2,25.3,7.6,4.9,14.9,20.5,100.6,0.06294548505325788,-0.06294548505325784,-0.04588599159776973,-0.040493344546122044,-0.08896544340415526,0.040493344546122044,0.14592603189378023,0.06294548505325788,0.5320321201976171,-0.10438124323719224,-0.14592603189378023,0.019854299196731966,-0.009880544203706326,-0.09639969784327936,0.1809983907627757,-0.532032120187605,0.03002079331622645,0.08896544340415526,-0.08896544340415526,0.0,-0.11305442164127374,-0.532032120187605,-0.009880544203706326
15,16,Washington Bullets,1995,East,0,82,0.25609756097560976,21,61,242.1,38.7,84.1,0.46,5.3,15.4,0.34299999999999997,33.5,68.7,0.48700000000000004,17.8,24.5,0.7240000000000001,12.7,27.1,21.3,7.9,4.9,15.9,23.8,100.5,-0.4152702237675137,0.4152702237675137,0.0773812312298651,0.051176199804781074,0.24847868711277526,-0.10437515173526173,-0.02546797040472104,0.0,-0.19420817019807102,0.09075928972892604,0.22931624341197626,-0.06419945416855805,-0.3761371625821063,-0.31608053512803486,-0.17790111161758465,-0.10437515173526173,-0.26905182131320327,-0.31608053512803486,-0.10437515173526173,0.0,0.012719153091238413,0.025467970404721114,-0.051176199804781004
16,17,Milwaukee Bucks,1995,East,0,82,0.4146341463414634,34,48,242.1,36.9,80.3,0.45899999999999996,6.0,16.5,0.366,30.8,63.9,0.483,19.6,27.5,0.7120000000000001,13.0,26.7,21.2,8.2,4.4,17.0,22.7,99.3,-0.16072066003639002,0.16072066003639002,0.09385393430826175,-0.17846976612838863,-0.09385393430826171,-0.16072066003639002,0.12659424615869072,0.12659424615869072,-0.0308895217010572,-0.21577220958820148,-0.21577220958820148,-0.12659424615869072,0.0,0.03088952170105729,-0.2781324528304808,0.0,-0.45620820432555065,-0.45620820432555065,0.07786605690291262,-0.25627362998761055,0.38336688766173993,-0.09385393430826171,-0.09385393430826632
17,18,Indiana Pacers,1995,East,1,82,0.6341463414634146,52,30,241.2,36.4,76.2,0.47700000000000004,4.6,12.0,0.38,31.8,64.2,0.496,21.9,29.1,0.7509999999999999,12.8,27.9,22.9,8.6,4.4,16.3,23.6,99.2,0.19248057586851372,-0.19248057586851386,-0.24626832505419644,-0.2272763424058042,-0.4623891104214832,0.16080422989490192,-0.19248057586851386,-0.3408222389489315,0.3727912043325134,-0.07669288029102182,-0.13133312344669434,0.08995193319943288,0.2666584492919149,0.2272763424058042,0.13133312344669434,-0.05072095782139351,-0.10344667421497716,0.0,0.14583683156313154,-0.20941437320923603,0.14583683156313154,-0.012606008846406745,-0.10344667421497716
18,19,Sacramento Kings,1995,West,0,82,0.47560975609756095,39,43,242.1,36.9,78.8,0.46799999999999997,4.4,12.6,0.34600000000000003,32.5,66.2,0.491,20.1,28.3,0.711,13.1,28.4,22.2,7.9,5.6,17.7,24.9,98.2,-0.06442305270424206,0.06442305270424215,0.09741120202080768,-0.18523415742847985,-0.22395044441756687,0.08081734937845471,-0.33869532577160033,-0.26598695651196935,-0.2042449477011808,-0.06442305270424206,-0.032060301583787004,0.0,0.08081734937845471,0.1668123217115276,-0.33869532577160033,0.06442305270424215,0.0,-0.13139244271564376,-0.13139244271564376,0.18523415742847987,0.5873019617540889,0.22395044441756687,-0.2042449477011808
19,20,New York Knicks,1995,East,1,82,0.6707317073170732,55,27,241.2,36.4,78.0,0.467,6.5,17.6,0.368,29.9,60.3,0.496,18.9,25.8,0.7340000000000001,11.3,30.2,25.1,7.2,4.7,15.9,25.6,98.2,0.1956001500216977,-0.1956001500216977,-0.21194516251139242,-0.1956001500216977,-0.2294934533613814,0.010849071203061765,0.1956001500216977,0.1956001500216977,0.02172344513320002,-0.3208341647984335,-0.39794453927524887,0.07741505975635356,-0.11302882815283952,-0.08902899783368953,-0.07741505975635356,-0.2294934533613814,0.3208341647984335,0.15174452364855465,-0.3208341647984335,-0.11302882815283952,0.010849071203061765,0.3208341647984335,-0.13839245721143348
20,21,Detroit Pistons,1995,East,0,82,0.34146341463414637,28,54,240.6,37.3,80.9,0.461,6.0,17.0,0.354,31.3,63.9,0.49,17.5,23.7,0.741,11.7,26.9,22.8,8.6,5.1,16.1,26.2,98.2,-0.10715481260404267,0.10715481260404267,-0.1940473223604309,-0.029999098094218937,-0.023913596430308336,-0.03615867418781044,0.04877238375398216,0.06192011048165626,-0.04877238375398216,-0.06192011048165626,-0.08312956811866899,-0.01190066414623929,-0.21800429359645787,-0.6408083853305631,0.03615867418781046,-0.10715481260404267,-0.14769799995625268,-0.01190066414623929,0.06875822706180441,0.03615867418781046,0.042409968601775774,0.6408083853426222,-0.07581496137226447
21,22,New Jersey Nets,1995,East,0,82,0.36585365853658536,30,52,242.4,35.8,82.2,0.436,5.0,15.8,0.319,30.8,66.4,0.46399999999999997,21.3,28.1,0.759,14.8,31.3,23.0,6.6,6.7,15.9,22.5,98.1,-0.08733704098460078,0.08733704098460077,0.0800036201396915,-0.1691520328457899,0.034798987892573865,-0.6167118608042189,-0.04693838006701441,0.023014365745930278,-0.1691520328457899,-0.0800036201396915,0.01145315963156024,-0.1421440643962461,0.08733704098460073,0.04081521286516504,0.12099485784273219,0.1691520328457899,0.20980660778623625,0.01145315963156024,-0.6167118608042189,0.1421440643962461,0.005719909691162595,-0.04693838006701441,-0.10312543560283947
22,23,Los Angeles Clippers,1995,West,0,82,0.2073170731707317,17,65,242.4,37.3,84.0,0.444,4.0,12.8,0.315,33.3,71.2,0.46799999999999997,18.0,25.4,0.71,13.0,25.3,22.0,9.6,5.3,16.3,26.2,96.7,-0.46393229893811316,0.46393229894684374,0.06018412450569281,-0.02171873974111863,0.06570081878042726,-0.10693036208151119,-0.1272475793896158,-0.054888497292673304,-0.1578306954494846,0.017312959726749195,0.1069303620815112,-0.0910205010253386,-0.10693036208151119,-0.04482890652474525,-0.10693036208151119,0.0,-0.46393229893811316,-0.04482890652474525,0.1272475793896158,0.03531021852656402,0.04977956450310248,0.46393229894684374,-0.0910205010253386
23,24,Atlanta Hawks,1995,East,1,82,0.5121951219512195,42,40,242.1,36.4,81.5,0.447,6.6,19.3,0.341,29.8,62.2,0.48,17.2,23.8,0.7240000000000001,13.5,27.7,21.4,9.0,5.0,14.9,22.0,96.6,0.0,0.0,0.04276055584314064,-0.12671922992577767,-0.007028552626924925,-0.14867694978626386,0.1486769497862637,0.1900273966221883,-0.137308318919787,-0.2578077039538778,-0.1746648270964152,-0.08131216295930421,-0.757807728329753,-0.2578077039538778,-0.09830743575639261,0.0896573218549354,-0.08131216295930421,-0.14867694978626386,0.12671922992577767,0.028279761316946928,-0.1610307182419692,-0.137308318919787,-0.1746648270964152
